following_error_abs_pulse,motor_temp_c,drive_temp_c,vibration_rms_g,bearing_bpfo_amp,bearing_bpfi_amp,torque_error_nm,current_rms_a,network_jitter_ms,ethercat_sync_error_us,digital_twin_pos_residual,digital_twin_speed_residual,health_index,rul_sec
115.24945988412658,57.317074730340636,52.48702173784488,0.1811296828578164,0.49045630593975637,0.40184158314174684,0.3670342127019272,5.066332658256161,0.7272174829896525,11.319255058885458,81.54613501718718,149.73006044652084,62.82670909894912,98.19415510567374
109.20816506142462,63.38212944098693,55.26183812783817,0.18170666161903823,0.4530739875864265,0.3750000715491507,0.35027497007080144,4.816093792442025,0.6659249819584057,10.469515137735685,79.58093712251468,155.85583792170831,64.19527092851293,92.97333152657451
105.32469368556809,62.9464837954798,52.0585783076978,0.17557398909190322,0.43949777004505325,0.3982611995470938,0.3644175520851046,4.957727769839505,0.7024136730804013,9.550238201711274,82.76703369316388,157.1126860529642,64.94156882644724,102.76378666970501
109.27426870808942,60.48130576796544,53.76939672565228,0.18213827435360488,0.46581674205154083,0.3971355995373959,0.3763620307253307,5.368229763180799,0.7105903370716056,9.778890064747415,81.73115823152786,163.52817390151344,59.7648085958632,100.78883173367464
104.07925547900967,62.36368787219105,52.399695143045214,0.1814897518028477,0.45437259510782213,0.39008034701190425,0.371373427849607,5.221186555362723,0.6956417997953436,9.301656051101594,79.67789203267759,158.77060618199596,67.11536123096505,98.09856301078183
104.14786386227128,58.62135772604914,50.74091137266429,0.18095282711848082,0.452886641835091,0.3712231523265062,0.3530899847868762,4.889546902779892,0.7177903004765323,10.10641612503949,85.782802053595,157.9532716444275,62.216956499005384,98.94357612230694
99.80303844093143,59.48825409019607,53.369890964776694,0.18429315110173772,0.4323474596749725,0.3844603606165702,0.351652432481451,4.571951039851797,0.7121006623093689,9.509178314938787,80.25516385313243,149.26847214065165,66.45456640900522,95.01214710419204
106.81102487214427,60.81875924911941,52.27518904172102,0.17245716028715968,0.4370819714029878,0.3802722149274713,0.3696831387894848,4.935456337077338,0.7484592227839928,10.783771507984863,79.68799334192116,153.79599702778083,62.16105293265207,101.01406698552364
103.1786148158811,60.8329506604438,51.0246948190819,0.18346764015783396,0.4313165873359476,0.3852899230384597,0.3551498536625895,4.91682243410276,0.677810178621895,10.484081472028755,84.37687892455565,140.78684185520282,66.69106591273616,100.97194013921369
106.00279510726625,61.236896055865884,53.62430040694664,0.17689761230762346,0.4359205624822531,0.4017832332200855,0.34772203657727024,4.893056688173289,0.6933672461704619,10.51958254422865,86.49915156661707,136.78733449599696,64.15231540196142,96.7946655517223
114.0471141337341,57.37029482495207,51.56743842732173,0.17894656203223183,0.4469895946836454,0.3843899851760775,0.3363665550696725,4.96478222147255,0.7117879437392813,10.477932987033565,83.12723442004679,144.27280818286428,63.22865798165469,95.75944772236195
110.29275519776634,62.05937776601177,52.70027282116795,0.17794680888314296,0.4393007577660655,0.37778375472811454,0.34895490145253977,4.822414083863045,0.8124234145394893,9.421370409461183,81.8376950919706,150.82399210429492,67.12126668087787,100.2538925279803
103.56383343522059,57.8145421881039,51.22217240386392,0.17432181213789966,0.48640237992595614,0.4309346016350161,0.34977455829779863,5.242839669593895,0.8047932975649668,9.056961186963685,79.08091993996311,147.04169074964315,64.53862656686368,98.32622892287077
112.27127596044362,59.962457380502315,55.143424712392374,0.18153522775740907,0.4479549415883429,0.4095727226305833,0.3364438760855605,4.909361210746584,0.6294778009920503,9.85456173745836,83.73455178979117,151.4869486385605,65.84015257385501,98.11012187515608
114.98265449342418,65.47154583915078,54.048169118860685,0.1893397573749519,0.44194791621449087,0.43854663019954265,0.35799413413258735,5.018064091293007,0.7262741351919199,10.322814757665153,73.63437561174189,157.55285057154038,63.71665338868403,97.1575545985972
110.12574308803796,62.17181099782757,52.784780383799436,0.18052270707679355,0.45183856387206733,0.41726201093689225,0.3560144250951667,5.354700184327628,0.8481504592399034,10.013487343803844,81.3032306550088,144.92971127397615,65.96311659973729,97.68086053914301
110.0652848659929,59.08449587304494,51.88672504408947,0.1857704413518926,0.47047839596143454,0.3887489047147827,0.3237905572566154,4.9521799178954495,0.7037540382088341,10.356109816963764,82.12524180774882,143.03121349281875,66.86317809539997,86.95329683254519
109.42725863810578,60.827383853466,51.76011714307507,0.17565893752998996,0.47315033279806223,0.4085965293010644,0.3268422659069122,4.800823336364703,0.7709757683621197,9.749365844354118,83.72764275853756,152.9130752182938,65.97664747285246,97.96353187127424
104.90779198410091,58.614017353143176,51.83003860639056,0.1760592255316233,0.4295369034468468,0.4029538978217452,0.36360407497562924,4.7386193441713065,0.7379013300509717,9.919132381872064,76.86529624958875,148.18183078135377,66.10279989866471,101.47536486258522
115.18598918198467,58.73833933999676,50.402941732957146,0.1793914142466868,0.4313608112997366,0.40560572443718923,0.36736010792128715,5.083248478458149,0.6295123932727666,8.93931807873026,82.2480591635925,145.61163126820506,64.07692661236055,89.98706907694103
112.28899964960131,58.43781804800698,55.133877022709925,0.17667811525863647,0.43116711246567474,0.40919618565275684,0.3708111023245851,4.9973329628621475,0.6931631771586251,9.959455582816071,75.08303476007485,156.03546665379872,66.65991086311003,103.43920591243051
109.49386107907443,59.42221055176971,50.46889556974453,0.1758416206900546,0.44657551278003244,0.3978105106836303,0.35552091258507973,5.314648799994063,0.6756420156538845,9.634663093091449,87.22159992221717,145.47389429754926,68.11082039666402,94.5593203084296
109.654465121876,60.14413567790907,53.936023965069076,0.1830635142885133,0.450745837665655,0.4163063921757101,0.35061538849027074,4.733124158775805,0.7315642312388655,10.846883896084192,78.65147269748041,146.05617942154376,63.627694267218295,106.77834058462204
109.14715315210002,61.47171750503027,53.917844985261596,0.18201199929341183,0.48231646846313736,0.4169116327244686,0.33494690959190504,4.876737845295634,0.8002505458604745,10.171041179598149,78.81676856760126,148.64661820650355,64.11337278067418,102.74714333145478
117.36860194140239,64.65038853612624,51.64938452021097,0.18374820469734812,0.4796306611579202,0.3596102743926219,0.3576510122126687,4.945658122194052,0.6342516651568315,10.55664472587263,73.99058328256629,151.57818295990631,62.80705727864503,94.22228783164367
108.39609879473305,61.15467908917204,51.9033283912606,0.18013659949911756,0.4348398528805533,0.4069120502045977,0.32379174219094325,5.070756355676292,0.6590738265557554,9.157316226627731,81.38826096053005,152.50865692889263,61.79556084740823,103.17250931560353
101.30081065088173,60.7507307298434,49.51771572266699,0.17858746087380625,0.40300276679373653,0.40823415783786066,0.31156858988055947,4.850085525352264,0.6995883965349193,9.279402752436837,78.76020938864028,148.31589825914872,65.0474754370098,97.86104922821612
110.54218828197641,57.84354389477777,51.69905025524385,0.17749459930299483,0.4204823003868901,0.3896003516466268,0.3503148314022548,4.695867183139669,0.6936805057988634,9.341149966884212,81.53563260628447,142.2437844179751,61.54840072011297,106.77026367226216
114.32681414124102,62.829243672167486,50.906441789052316,0.18482087948092407,0.43306036632746736,0.4283719988108314,0.34737621538460633,5.2902648928702725,0.7358641169528531,9.767305989999715,77.5042953603504,147.03131091232967,64.9260681352706,97.52884942299067
113.20850112098432,60.47962449756946,53.838974325609485,0.17924533245025803,0.44787475558683554,0.40649849714141495,0.37756863703811183,4.65443752416417,0.7245952923488245,9.822799254266194,81.70760338973366,158.73033007122694,65.37063651327945,105.00185856189404
107.87365281305892,63.45385858044527,50.76957869915587,0.18555963738449524,0.46087527464293876,0.4258807728238227,0.33288270746994114,4.835210938580947,0.6690279638938891,9.466083578674015,77.24693863013414,157.7847887384788,65.53090692117381,100.62769449108605
101.63513562386531,60.41196326230878,50.86843062601892,0.1847960834353936,0.4248713067881573,0.4294175069202692,0.3357829405622708,4.585255840897565,0.6677309209859841,10.035815662360275,80.44644127863205,154.76462884250722,65.20830715022747,99.00830537904878
120.25051896490874,63.69271948625277,53.363335545746104,0.19061466554958528,0.46618350454109087,0.4253914988375745,0.3356025390039009,5.2235237252380085,0.7447418364082423,9.252992689095779,77.63923475471304,153.36145641125466,65.92044932150442,102.73236480292422
104.82697244623762,59.070915413635944,48.570072524516114,0.1781147027972508,0.467175601970778,0.3911238994792608,0.33150928644105576,4.643443355922869,0.7621293903130373,9.831805492815953,88.67247584128191,148.78517990894107,62.36575569472619,96.0144946301926
110.46481223063998,59.47882727542699,50.67533316670721,0.18695947453356399,0.4024121783354135,0.39963085717196783,0.36474810396989743,5.158410206477273,0.6844637965198419,10.102254349017544,82.0787981216621,144.10036232446438,62.316300555042794,104.79709858963159
108.95256983653645,59.812217320675906,54.337617796779526,0.17457524980759512,0.4219199501520654,0.3979348885540498,0.35920407678578925,5.218155043692646,0.7424246865852082,9.817093848235439,76.75325653338774,149.08955923103838,65.75761683445066,106.91197883686459
106.432033644933,59.66393473716101,51.69004591460578,0.18688138051823946,0.4831784356292378,0.3772022576893387,0.36919345044966356,4.687811046064861,0.7172537773534844,9.486428159665966,80.3479070295264,155.34839984289786,66.58584338324815,101.96193621328572
107.52882965025104,60.84734651973075,53.66155121948125,0.1838349495479877,0.4427391298233949,0.3942116540091619,0.34008109427952876,5.310890665652465,0.7069482966471218,10.273591215042428,76.65740457453842,148.7216564609342,63.841036294666985,102.156817399963
104.07093295798008,60.568156214513564,46.116490794128296,0.18679105445526575,0.4483334147380586,0.41234552764512034,0.3537884302804761,5.061016650151605,0.6701593979012553,9.736243199807076,77.37569094400794,157.92734850694566,62.49853441529976,104.98349660798142
105.06658321490032,56.073888171338524,50.59731387916592,0.17120388178878104,0.5221976292301933,0.36863481014343824,0.37210357356993984,4.801056066264096,0.6761891920042375,9.834565078922521,81.13179962769344,144.9920152471414,65.60468288997718,105.71836156009284
107.03183499788739,57.73282955322184,51.58669194990873,0.18820771315930188,0.45414657824288257,0.40955201863485596,0.34092529804585925,5.416533522441031,0.7390066801678103,9.96482686711891,83.4899117032671,150.1857513468668,65.71898501603145,102.58139669520838
108.93009539686336,58.371418910964586,49.117296046851095,0.17936023612216184,0.4457317403042261,0.3750732981269892,0.32802024530379903,5.087357860286292,0.7541959443650036,9.837625599416237,81.39703214047867,149.67481835881395,64.4911973171952,110.49291536648755
121.81068938093897,61.16207470445218,53.64824834517419,0.17901788038632868,0.4040294913631456,0.3723040084727593,0.30566962140379683,5.1429266401950215,0.7283854251150154,10.076827845699794,79.77119235505154,156.05824185552723,65.46082190484216,94.3966527434179
104.53993271226858,59.27474572436916,49.00969540887154,0.17250237480402109,0.44650234741205,0.40413220681609535,0.3559091512548888,5.113900779135621,0.6944060543306585,9.098002251771579,82.02582869948269,154.6227054302151,68.0518548741264,98.03746991528372
115.20982289590735,61.3605482483812,50.712349498009985,0.1763121803173518,0.456276190205063,0.37633638329687386,0.3448779636846549,4.964871146290421,0.6323115387851574,9.977870992761737,80.77898651263436,145.03224168768605,59.38315919184692,98.32989433742733
109.87565456770368,61.27705055522095,52.486618164718,0.18628313635245825,0.43216387071560464,0.416755034013125,0.3114585390713739,5.036618936020953,0.6971226730313346,9.244844752250286,81.83308252474873,138.29815891046954,64.00368314914125,110.11471214938449
107.49795985915686,60.38892648974179,52.05156238727334,0.18858549706327543,0.47887073858198853,0.4144965100241012,0.3494763505190874,5.02578930180373,0.6462806754541678,9.656034675358358,83.50433052434647,143.7852847748589,63.96557197572413,107.576674123059
102.31513329105202,55.86749262730084,51.311781346981775,0.18276126364136544,0.430603395452364,0.40621271398284475,0.3715884155598411,4.87256097922664,0.6764933128830315,11.011987137328996,82.738648186809,156.09087304640832,69.81562194134257,97.82150558658562
109.12539804377876,63.9911216027223,49.95965093143037,0.17689382226478514,0.47572401351470595,0.38650108477545564,0.38261346205103897,4.7684735974151,0.7726598534644439,10.283408482134174,77.02371002472583,153.76272535264454,65.79502563686368,92.34555070694925
104.17420916684625,61.07308659035788,52.09461911112291,0.18328865665126226,0.4566506176079497,0.39838028706341105,0.3341644834103574,5.125159437332884,0.604372013745242,10.16057462023465,76.66823948830572,160.5366586781569,64.94800611214285,93.1229917667143
110.81016605526065,59.08515148542758,50.21599025032461,0.17252871371185316,0.43801585696810674,0.4222690096130558,0.3635775655072952,4.940333017710505,0.64725521294855,10.33493482780495,82.05996387307526,149.3012716724014,66.83961857167883,102.86709544975412
111.17439089462908,60.91908560408851,54.56899746110358,0.17870856110543565,0.46148239478087344,0.4301147851246812,0.3549421323494204,4.78935350216053,0.7147247981199942,9.711534545578527,78.32470015477774,156.76131422806364,65.19126598114222,85.79892159071309
103.31744572558146,59.29777356168147,51.207161081434386,0.176671047265809,0.4789882955541518,0.383604890000832,0.36384784478707166,4.926687939937611,0.6547370409956198,9.806148300050355,78.71264227317806,150.17144618494234,64.45616455842095,99.23345705299911
115.19440159378347,60.45190682227018,49.82891378655204,0.18554140462676683,0.4634575824831332,0.3578076351188619,0.3524346263559327,4.88423366753898,0.6865256574733603,9.736341207547222,76.89901620604931,151.51025971023628,61.853749598047244,99.69229248169447
108.61986388572468,58.65295326559109,53.9210628525465,0.17227143487248406,0.422016371813814,0.3933284622273363,0.31313574964905966,5.280502638722645,0.7517548998897825,10.455434882888714,73.78589764643942,148.9440127718201,66.72083614115262,100.86076911322566
109.67839449422192,64.66335989603283,55.27221383979329,0.1778701055061393,0.46559485922799726,0.40056253392765023,0.37813444166280974,5.080432176632273,0.7226173744180633,8.99509996718715,81.17272989892422,157.5895468719706,64.5028915537727,108.99304057467256
111.00757763783359,59.819993107249196,52.605761357179055,0.1818264710145697,0.443001214682067,0.40437843522327466,0.3625385695130857,4.695530581463699,0.7593856739895638,10.300147833001995,79.15524088894665,151.40895840593623,64.50036017368255,102.47192463142703
107.71599915049552,61.293850395373084,50.75066809884268,0.18297456528207126,0.46514838716333046,0.4134618932981492,0.3462164757163762,5.006662584996784,0.7309582150109794,9.46537707955389,83.16212423372887,153.49239191412792,62.78263601478644,99.69314226705193
114.90030285368806,59.06299651034631,48.73826443897856,0.17334015276580753,0.4665254216551591,0.3792919296721977,0.34891706033232245,4.929344603088626,0.6554216741099348,9.980293422048971,78.39497471886166,151.86476389353933,65.6413214237446,95.96928828211229
117.89300063327892,62.15064673453916,50.52333390259289,0.1771646607426423,0.4466244506535108,0.3784253930368972,0.34993053747675873,4.881725722688138,0.7439764171076841,9.808421950465657,80.52208417872525,154.74335397622016,64.70261674804843,100.97867813352612
110.72364144186348,63.44939961543574,53.49405591855192,0.16925993151776697,0.4684798305854058,0.37621843157171103,0.3602703330017081,5.14289554853217,0.6787268276823396,9.478999876239667,83.36940451491942,154.4453145345739,66.49828823057157,101.40833122307306
114.55576531265949,61.01033144719702,52.94807873461896,0.18409481704482156,0.4358173006960423,0.4100500661801254,0.36127905970641105,4.941372567076405,0.6974491580177633,9.475927061852794,78.99874554594636,152.77996209104995,62.876017030591036,106.89812030253115
119.51825744092952,58.95842800471742,48.21410615282202,0.1774969162278273,0.4726651081255897,0.3943249141254061,0.3126104291825091,4.745788270057056,0.7617377574861772,9.128821799084902,79.85195523428585,156.2563481027944,65.41769795482868,93.1220802468275
113.51877908683583,61.12319820947279,52.24654199139079,0.1778042247041565,0.44015129775286566,0.4125500974654574,0.34228136064222325,5.02704543342853,0.6999973426740891,10.372608134181228,78.99790873678593,147.2251064548886,61.314760851708286,96.0345350540597
108.98006033532812,60.281731723540595,48.41651057440381,0.17675804097358436,0.46347238844396405,0.40890441529831684,0.3381822536392131,4.8321195228329765,0.6335511817528131,10.098301068641806,82.64807315162348,150.94943102103605,66.20814704243693,96.09425915932171
116.18543726360085,62.35522100459284,53.01584896287743,0.1874460315857573,0.4544540924309839,0.41114251794690065,0.3560009751868876,5.045656655904737,0.7227405501670852,9.895533268436289,78.4222120320365,146.22014870535148,67.76765936643866,98.06190281918742
110.86504036598922,61.20055890709026,55.104771451467684,0.1794033261353751,0.43764831710406576,0.3965954665520834,0.33772668821410223,4.833716171976311,0.6249258931021573,9.862984593027448,83.39519242720341,150.15047807555277,63.28114690060646,90.63386095380972
109.23812257483581,61.325489996186505,51.26382593188029,0.17526815017358435,0.4763274697987507,0.40623644550922083,0.3449595423519353,5.373729889323546,0.5932401072283664,10.616270807018495,75.46810996238256,146.1325736942618,65.8736456620206,96.91808045304202
102.91610889432525,60.24406408788526,53.83405014763883,0.18489019581355004,0.4202990117098321,0.3900146739191954,0.3117293532334226,5.3188602120667605,0.6940729155888478,9.578410326884905,77.95257959178234,144.9907141391437,65.62324115194798,102.79490003371538
110.88492429872278,60.089192414657994,50.730919996014336,0.18281883929062775,0.467947034567165,0.4066674680032233,0.33554879918043234,4.970498548601056,0.670650129643538,9.448826282248689,83.46979440392246,143.90730070267998,64.25767378659617,99.88893234802613
105.84719528722346,60.625690903480255,51.36282117124567,0.17954889153076345,0.4425408593684895,0.4029625003759717,0.33248651581852956,5.324590466620652,0.7306963993549959,9.889386444976642,83.53884392298666,149.1308648235853,68.70706207474524,97.91832520818019
111.3806127150816,63.15142654696834,53.36999252277897,0.17524750665924152,0.44930549053501034,0.4043203260334426,0.36429820509615707,4.9162215765870325,0.6959298389405665,9.917022673309287,81.56998755421758,150.94039672864852,66.99063241515938,102.04793104771285
99.43122647949225,60.47287939190835,53.63858453826568,0.17997233137439714,0.4501750232304447,0.4057540251287978,0.3629748259340851,4.99242003095738,0.7499083461422574,10.020050890195394,73.98337775802686,139.78427929395588,63.228810364129544,87.88078237946108
104.04556455636731,61.68206195991832,50.905637124906946,0.18241107162403486,0.4353993980317575,0.40616933974983616,0.37254005679223695,5.3507770727843065,0.7723008634106544,10.148275501722235,80.6154326513008,147.01002719390607,64.32866110187565,104.73625270464076
117.37996204090338,59.50465048962965,54.31874991769155,0.17907534721785331,0.45818498865208196,0.39738080186330343,0.3292226915196643,4.921949149208106,0.6206538542735134,9.145354830930096,77.1631803966188,152.142008076354,65.44507187212147,97.99551441848631
118.78717832236057,59.7376582472099,51.74373823004199,0.17932496980301785,0.4270145623607843,0.3959032450366297,0.3469843237052286,5.161708168111562,0.7460128822558134,10.011987577376527,78.7291983388289,147.41495841140846,64.69634611553587,107.28023815934314
111.78704409835632,57.91804783756926,45.615815898887675,0.18450945794980556,0.3937714791520686,0.3918975120729332,0.35408063579951854,5.021445115193685,0.6960092593267571,10.531504438190813,83.30285068486637,154.54026378729412,65.90567331205759,104.46653165366924
111.30358123435948,59.90981198113941,52.875783307551245,0.17578345330324857,0.4486489582553915,0.3669961977886523,0.3756436324118317,5.302881374939071,0.7387049754715304,10.923464383105037,82.10450733993689,147.5883429086418,63.194034206554726,96.26411860128572
98.07550826518784,58.89413795798263,53.00937341388664,0.18351818658930763,0.4202777066933309,0.414894378044414,0.3608362343819961,5.019090622174525,0.6808624729148139,10.380164168514558,81.67244601436543,149.06368289633608,65.46278047447859,96.55065605747227
112.13337960871472,55.666597750820564,45.97728882572904,0.17805219558187407,0.4710330637533372,0.42673890014848975,0.3688438601922695,4.779170606248851,0.6744912220677923,9.393922201010756,77.04584714937462,154.55067729832157,62.539295393471576,99.53940833652553
106.27601378595311,58.24798256448095,51.46637505779167,0.17383759349267128,0.4471848652746491,0.36834438200265784,0.35944623929756003,5.128249892555231,0.6034629754578765,10.051175412125906,77.61476497399826,145.19985750077598,65.92732638480723,102.331025396904
98.63281456833667,56.991873365767184,53.364337589201476,0.1841405282673999,0.44944353165980433,0.436250223010609,0.3852825285913395,5.026010445970615,0.6957633869873922,9.808590294524594,78.99622129439074,146.68973215542889,63.6063230763012,94.99076495980198
104.43105361042015,59.40139116696631,52.24009123102065,0.18376923744566417,0.4257940408019434,0.4239505897044526,0.3596664444070572,5.046524523766516,0.616549958106145,11.06817513117754,80.73748330875837,155.7768952020544,65.13701926853426,97.80038674521569
104.10466158034697,59.12993285013022,50.34621765845757,0.17619117555830893,0.46732652495837695,0.4093037127634612,0.3517010298226123,5.114110473312565,0.661728839916805,9.237674537436003,82.41351413114712,153.0125159501835,62.68757788444159,107.36231776812534
112.89251638845329,62.506516708965385,50.0313495975238,0.17624476838741174,0.4341797383059432,0.4003813288549838,0.3611109573567252,5.215883619039773,0.7810109020700687,10.004233960388248,89.18669701182986,144.99149840241788,66.78613920861717,103.46651059033772
110.4668246249948,60.196039971640076,51.92178414436949,0.18584283084070363,0.426146051865813,0.4013401393616671,0.3730159884209788,4.874326790325053,0.7528273003757676,10.905130949231753,82.22718217107793,145.6372164296588,64.01344334153812,98.77497640641711
121.65707088253232,58.74738330891667,51.282182995821884,0.18093409167885957,0.4211937517212037,0.3871925197562954,0.3722078970707972,4.774986395875332,0.7081107605897828,9.188142659659542,79.14398043404387,155.11118547486547,63.93337012710511,102.50037780502933
117.0954829246608,59.03380599842859,53.25245441501303,0.17127713492634397,0.4340235211395833,0.3889124417407969,0.3295942956449145,4.871124741519124,0.8084047115188199,9.889555240226935,84.70447657469856,150.13648112338646,67.8108731961314,105.77694539527684
110.01105479019606,59.05884310210356,52.53234979835934,0.17596159088307176,0.4717915648789396,0.3961146837934752,0.34694525744681315,4.761266777771937,0.7429211705482244,9.202002407352218,80.58088772056367,151.82544017601495,64.47263502425504,94.89902423291245
112.43868930409232,58.94439919067144,55.0733840282386,0.18199710739663416,0.46172554126914445,0.40847777382382233,0.3345150626128192,4.82616878391263,0.7006925701604046,10.082026234924367,79.60168536694796,159.68205966947164,62.24995751514945,95.60943676671346
103.47786694017803,60.880858487600584,50.938055515633565,0.17748552520048713,0.4492135022302019,0.36529028263351193,0.3426485881319694,5.35038079354856,0.6530543335419485,10.189152671801102,78.0289739065954,147.56454065623993,63.731340051856606,100.70990537329124
114.07888521185315,58.7816219682448,53.03215272995408,0.18487663693727996,0.43835030086803156,0.3894993529467403,0.32521656601361676,4.913575814103324,0.7643418057066942,9.804265588265789,80.26217179879627,152.6751090207593,64.05430669947596,100.1724192631166
108.08669847970816,60.46934684031187,53.02944920587542,0.17821989551384218,0.44530772187847795,0.38077373166275114,0.3902872412482807,4.93929460720974,0.7690602159140112,9.593653928429221,81.15986588138388,156.9440840562919,65.81665647292799,103.7407207227348
110.69383378366403,61.96356584245909,52.087759745523634,0.18302146330490368,0.47705158157554,0.38710021590835064,0.35081316288526926,5.054300150150134,0.8728207621763551,10.510022225207738,81.48713060715465,151.47139771003748,65.20027114808322,96.652242380229
111.62214126302842,58.92116424982721,53.58215855795944,0.18056429094133247,0.45690874309351814,0.3758912755186371,0.33587428890526394,4.949391963039386,0.7214727974244076,9.21488756334836,81.07429974792797,147.46996392130134,66.23139704261762,97.35008570850647
110.18391774313999,59.94716953613364,48.89349045772001,0.1821229817494145,0.4538464409205046,0.38896974227770476,0.3373893154655275,4.7737199929612,0.6581303636289481,10.243236722528955,81.84974094962865,150.58339381476495,61.604542830651866,94.09790145777454
107.86470515888925,63.34752012682047,51.372758712603705,0.1810433036120081,0.48046723377353606,0.4007510897146554,0.3570971674011879,5.038586021983059,0.7209498311182417,9.607628605873083,73.83601693677322,150.40696731639795,65.16136835251639,91.807483691295
113.73763002465694,61.03737108982269,55.854270154957995,0.18048882573615155,0.44624959949323584,0.3818780554839741,0.3320428485159066,4.929861514285919,0.6295346393326351,10.253203860014844,81.62775201393544,146.0027602139825,66.52680619376561,90.41348495096159
113.88457478079876,59.32152634704266,53.281150722739646,0.17433672523252286,0.45209450701557546,0.4147693254659244,0.3444579198342084,5.389519920436524,0.6855719924237059,10.1842103259968,77.62031419701495,155.99576980917573,62.099031360102444,105.92147103392067
97.17944489034625,61.225946936053724,52.18518764633771,0.18626640333676245,0.4177901651236731,0.4074544663096643,0.3582413627289486,5.243068925149903,0.7267374981282413,9.365225296092284,81.0559400061528,144.6722709381917,65.82955917450516,96.58739450306344
106.88855141101963,59.510576186588764,54.192589476991444,0.17794886133966925,0.43641020632470917,0.39460611357425324,0.36150255482811694,4.890483065781852,0.6953975492329337,10.046474271457907,77.53382245199205,149.59943631421766,64.82772726252058,101.80012157450062
109.0515898368474,58.345186235212516,51.80477526313091,0.1749140558647843,0.43854945214335456,0.42192342031918056,0.3494426761227398,5.149396374319819,0.6819059982826854,9.339743012865092,81.61410042894786,141.62050944111465,63.595052816754276,94.8475389107933
107.02687431556755,61.71888462508582,49.880625115198235,0.18799909502619197,0.4471650979973048,0.3850929283158653,0.3381367315028258,4.861538061779689,0.6970102343082085,10.925973978877995,76.12904234249838,151.3183160843737,67.95201899202203,109.1382334758879
110.80632527507593,58.12161346249093,52.46694013751732,0.1773929325972322,0.4563802846453793,0.3952577453632046,0.40204796168458024,5.13075736584153,0.7582985507174929,9.787528483326643,81.55808823502899,150.00149342077378,62.20648133900736,101.35400218031226
114.33667691835626,58.59696820165457,53.80613251469079,0.18755894995951883,0.4358571373247155,0.37693472931904404,0.3391556342443298,4.52568410873306,0.6760035289945993,10.211666213777772,78.50110660451429,147.0737436270031,65.1937274714246,99.75783210993833
